45.6679,-61.8783
44.65069,-63.42344
44.0142447,-69.5375049
42.759,-70.891
41.576,-70.639
40.8968,-73.4341
40.365879,-73.301449
39.555,-74.363
39.234011,-75.031225
38.0228,75.2144
32.76158333,-79.96671667
37.306988,-76.411197
35.903,-75.604
34.702,-76.751
34.175,-77.932
32.76158333,-79.96671667
32.038,-81.048
31.392,-81.271
29.833,-80.955
29.134,-80.955
26.7171667,-80.078
